,industry_code_wage,industry_title_wage,recovery_wage,peak_wage,growth_wage,growth_pcg_wage,recovery_empl,peak_empl,growth_empl,growth_pcg_empl
881,48799,"Scenic and sightseeing transportation, other",2007.25,0.0,0.0,,2009.75,241.0,10.0,4.149377593360995
882,48811,Airport operations,2007.25,0.0,0.0,,2010.75,1851.0,116.0,6.266882766072393
883,48819,Other support activities for air transport.,2007.25,0.0,0.0,,2009.25,4682.0,520.0,11.106364801366936
884,48821,Support activities for rail transportation,2007.25,955.0,-955.0,-100.0,2009.25,1290.0,264.0,20.46511627906977
885,48831,Port and harbor operations,2007.25,0.0,0.0,,2013.75,320.0,36.0,11.25
886,48832,Marine cargo handling,2007.25,0.0,0.0,,2014.0,744.0,14.0,1.881720430107527
887,48833,Navigational services to shipping,2007.25,0.0,0.0,,2007.25,1009.0,-125.0,-12.388503468780971
888,48839,Other support activities for water transport.,2007.25,0.0,0.0,,2010.0,765.0,48.0,6.2745098039215685
889,48841,Motor vehicle towing,2007.25,0.0,0.0,,2009.75,8356.0,360.0,4.30828147438966
890,48849,Other support activities for road transport.,2007.25,0.0,0.0,,2009.25,2474.0,483.0,19.52303961196443
891,48851,Freight transportation arrangement,2007.25,0.0,0.0,,2013.5,17721.0,436.0,2.4603577676203376
892,48899,Other support activities for transportation,2011.25,0.0,790.0,inf,2010.5,2090.0,207.0,9.904306220095693
893,49111,Postal service,2010.0,522.0,68.0,13.026819923371647,2007.25,30514.0,-1372.0,-4.496296781805073
894,49211,Couriers and express delivery services,2007.25,815.0,-815.0,-100.0,2009.25,9619.0,562.0,5.8426031812038675
895,49221,Local messengers and local delivery,2007.25,0.0,0.0,,2009.75,6855.0,818.0,11.932895696571846
896,49311,General warehousing and storage,2007.25,0.0,0.0,,2012.25,11125.0,609.0,5.474157303370786
897,49312,Refrigerated warehousing and storage,2007.25,0.0,0.0,,2009.5,1258.0,-3.0,-0.23847376788553257
898,49313,Farm product warehousing and storage,2010.0,803.0,105.0,13.07596513075965,2011.25,796.0,90.0,11.306532663316583
899,49319,Other warehousing and storage,2007.25,0.0,0.0,,2009.25,2127.0,168.0,7.898448519040903
900,51111,Newspaper publishers,2007.25,0.0,0.0,,2007.25,9269.0,-1435.0,-15.481713237673967
901,51112,Periodical publishers,2007.25,0.0,0.0,,2007.25,9232.0,-1473.0,-15.955372616984404
902,51113,Book publishers,2007.25,0.0,0.0,,2007.25,4093.0,-265.0,-6.4744686049352556
903,51114,Directory and mailing list publishers,2011.0,1380.0,75.0,5.434782608695652,2007.25,2014.0,-680.0,-33.76365441906653
904,51119,Other publishers,2007.25,0.0,0.0,,2007.25,1524.0,-122.0,-8.005249343832022
905,51121,Software publishers,2007.25,0.0,0.0,,2010.75,10502.0,5209.0,49.600076175966485
906,51211,Motion picture and video production,2010.0,692.0,-61.0,-8.815028901734104,2013.5,15890.0,2551.0,16.05412208936438
907,51212,Motion picture and video distribution,2011.0,2163.0,266.0,12.297734627831716,2007.25,550.0,-4.0,-0.7272727272727273
908,51213,Motion picture and video exhibition,2007.25,0.0,0.0,,2007.25,4870.0,-354.0,-7.268993839835729
909,51219,Postproduction and other related industries,2007.25,0.0,0.0,,2009.25,2229.0,405.0,18.16958277254374
910,51221,Record production,2007.25,3215.0,-1178.0,-36.6407465007776,2007.25,533.0,-4.0,-0.7504690431519699
911,51222,Integrated record production and distribution,2011.0,2405.0,-259.0,-10.76923076923077,2009.5,355.0,21.0,5.915492957746479
912,51223,Music publishers,2010.0,1727.0,90.0,5.211349160393746,2015.0,772.0,9.0,1.16580310880829
913,51224,Sound recording studios,2010.0,1102.0,-16.0,-1.4519056261343013,2007.25,1714.0,-271.0,-15.810968494749126
914,51229,Other sound recording industries,2010.0,1462.0,-41.0,-2.80437756497948,2007.25,562.0,-49.0,-8.718861209964412
915,51511,Radio broadcasting,2007.25,0.0,0.0,,2007.25,5929.0,-323.0,-5.447798954292461
916,51512,Television broadcasting,2007.25,0.0,0.0,,2012.75,2596.0,138.0,5.315870570107858
917,51521,Cable and other subscription programming,2010.5,631.0,114.0,18.066561014263076,2009.25,1537.0,-128.0,-8.327911515940144
918,51711,Wired telecommunications carriers,2014.75,0.0,1230.0,inf,2009.25,27619.0,-4395.0,-15.912958470618053
919,51721,Wireless telecommunications carriers,2007.25,0.0,0.0,,2007.25,11005.0,-2317.0,-21.05406633348478
920,51741,Satellite telecommunications,2012.0,0.0,516.0,inf,2007.25,965.0,-195.0,-20.207253886010363
921,51791,Other telecommunications,2007.25,0.0,0.0,,2007.25,9496.0,-2242.0,-23.609941027801177
922,51821,Data processing and related services,2009.5,1007.0,-54.0,-5.362462760675273,2010.25,14186.0,2684.0,18.920062032990273
923,51911,News syndicates,2009.25,1984.0,-69.0,-3.477822580645161,2013.75,734.0,-29.0,-3.9509536784741144
924,51912,Libraries and archives,2007.25,497.0,-497.0,-100.0,2009.25,4811.0,108.0,2.2448555393889005
925,51913,Internet publishing and web search portals,2010.0,2054.0,66.0,3.213242453748783,2009.25,7233.0,5168.0,71.45029724872114
926,51919,All other information services,2007.25,0.0,0.0,,2010.0,1864.0,2290.0,122.85407725321889
927,52111,Monetary authorities - central bank,2010.25,1637.0,826.0,50.45815516188149,2010.0,422.0,-129.0,-30.568720379146917
928,52211,Commercial banking,2007.25,0.0,0.0,,2009.25,77911.0,2597.0,3.3332905494731166
929,52212,Savings institutions,2007.25,1170.0,-1170.0,-100.0,2007.25,14701.0,-3176.0,-21.603972518876265
930,52213,Credit unions,2010.0,784.0,147.0,18.75,2009.25,15138.0,975.0,6.440745144669045
931,52219,Other depository credit intermediation,2013.25,1312.0,142.0,10.823170731707316,2007.25,1087.0,-328.0,-30.17479300827967
932,52221,Credit card issuing,2010.25,2730.0,-665.0,-24.358974358974358,2007.25,2294.0,-1165.0,-50.7846556233653
933,52222,Sales financing,2014.25,0.0,1676.0,inf,2007.25,7276.0,-1233.0,-16.94612424409016
934,52229,Other nondepository credit intermediation,2014.0,0.0,1074.0,inf,2007.25,52884.0,-12815.0,-24.232281975644806
935,52231,Mortgage and nonmortgage loan brokers,2007.25,0.0,0.0,,2007.25,25885.0,-16150.0,-62.3913463395789
936,52232,Financial transaction processing and clearing,2010.25,1296.0,225.0,17.36111111111111,2009.5,4947.0,741.0,14.978775015160704
937,52239,Other credit intermediation activities,2007.25,0.0,0.0,,2007.25,11160.0,-2367.0,-21.20967741935484
938,52311,Investment banking and securities dealing,2007.25,0.0,0.0,,2007.25,11588.0,-4142.0,-35.743872972040045
939,52312,Securities brokerage,2007.25,0.0,0.0,,2009.25,22758.0,1242.0,5.457421566042711
940,52313,Commodity contracts dealing,2012.25,5680.0,-5680.0,-100.0,2012.0,1521.0,110.0,7.232084155161078
941,52314,Commodity contracts brokerage,2010.25,3677.0,-355.0,-9.654609736197987,2007.25,1720.0,-97.0,-5.63953488372093
942,52321,Securities and commodity exchanges,2007.25,0.0,0.0,,2012.75,341.0,-23.0,-6.744868035190615
943,52391,Miscellaneous intermediation,2007.25,0.0,0.0,,2007.25,6506.0,-311.0,-4.780202889640332
944,52392,Portfolio management,2011.5,0.0,0.0,,2010.0,15114.0,3678.0,24.335053592695512
945,52393,Investment advice,2012.5,0.0,0.0,,2009.75,30221.0,5785.0,19.142318255517687
946,52399,All other financial investment activities,2007.25,3852.0,-3852.0,-100.0,2009.75,3885.0,1887.0,48.57142857142857
947,52411,Direct life and health insurance carriers,2013.25,0.0,1255.0,inf,2007.25,11370.0,-1165.0,-10.246262093227793
948,52412,"Direct insurers, except life and health",2010.25,0.0,0.0,,2007.25,27825.0,-6515.0,-23.414195867026056
949,52413,Reinsurance carriers,2007.25,0.0,0.0,,2007.25,877.0,-106.0,-12.086659064994299
950,52421,Insurance agencies and brokerages,2007.25,0.0,0.0,,2012.25,130758.0,5741.0,4.390553541657107
951,52429,Other insurance related activities,2007.25,0.0,0.0,,2010.0,17950.0,3183.0,17.73259052924791
952,52511,Pension funds,2012.25,0.0,0.0,,2007.25,1166.0,-899.0,-77.10120068610634
953,52512,Health and welfare funds,2007.25,0.0,0.0,,2011.25,828.0,-599.0,-72.34299516908213
954,52519,Other insurance funds,2007.25,0.0,0.0,,2009.5,495.0,-366.0,-73.93939393939394
955,52591,Open-end investment funds,2013.25,4263.0,-426.0,-9.992962702322309,2007.25,602.0,-378.0,-62.7906976744186
956,52592,"Trusts, estates, and agency accounts",2009.25,403.0,1745.0,433.0024813895782,2010.0,2705.0,-1473.0,-54.454713493530505
957,52599,Other financial vehicles,2010.0,1048.0,-1048.0,-100.0,2011.75,1944.0,-508.0,-26.13168724279835
958,53111,Lessors of residential buildings,2009.5,319.0,-4.0,-1.2539184952978055,2007.25,63108.0,-2102.0,-3.3307979970843635
959,53112,Lessors of nonresidential buildings,2010.25,0.0,0.0,,2007.25,24284.0,-433.0,-1.7830670400263549
960,53113,Miniwarehouse and self-storage unit operators,2011.25,0.0,659.0,inf,2009.25,11378.0,2754.0,24.204605378801194
961,53119,Lessors of other real estate property,2007.25,0.0,0.0,,2007.25,10468.0,-330.0,-3.1524646541841803
962,53121,Offices of real estate agents and brokers,2010.0,735.0,123.0,16.73469387755102,2007.25,120062.0,-20493.0,-17.068681181389618
963,53131,Real estate property managers,2007.25,340.0,-340.0,-100.0,2009.25,59310.0,12547.0,21.154948575282415
964,53132,Offices of real estate appraisers,2009.25,669.0,106.0,15.844544095665173,2007.25,16377.0,-2993.0,-18.275630457348722
965,53139,Other activities related to real estate,2007.25,0.0,0.0,,2013.0,10322.0,2767.0,26.806820383646578
966,53211,Passenger car rental and leasing,2007.25,696.0,-696.0,-100.0,2012.0,9070.0,1262.0,13.914002205071666
967,53212,"Truck, trailer, and rv rental and leasing",2011.0,886.0,28.0,3.160270880361174,2007.25,5725.0,-164.0,-2.8646288209606987
968,53221,Consumer electronics and appliances rental,2010.0,717.0,133.0,18.549511854951188,2010.25,3729.0,-27.0,-0.7240547063555913
969,53222,Formal wear and costume rental,2010.0,424.0,114.0,26.88679245283019,2007.25,1970.0,-590.0,-29.949238578680205
970,53223,Video tape and disc rental,2010.0,292.0,137.0,46.917808219178085,2007.25,15547.0,-12912.0,-83.05139255161768
971,53229,Other consumer goods rental,2009.75,0.0,527.0,inf,2009.25,10637.0,1744.0,16.39560026323211
972,53231,General rental centers,2011.0,910.0,100.0,10.989010989010989,2007.25,5267.0,-1064.0,-20.20125308524777
973,53241,Heavy machinery rental and leasing,2010.0,1280.0,-1280.0,-100.0,2009.25,5855.0,611.0,10.435525192143468
974,53242,Office equipment rental and leasing,2011.0,1471.0,167.0,11.352821210061183,2007.25,1196.0,-229.0,-19.147157190635454
975,53249,Other machinery rental and leasing,2011.25,0.0,0.0,,2009.75,5568.0,1082.0,19.432471264367816
976,53311,Lessors of nonfinancial intangible assets,2009.25,0.0,2104.0,inf,2007.25,3283.0,-124.0,-3.7770332013402372
977,54111,Offices of lawyers,2010.25,0.0,0.0,,2013.0,174599.0,2577.0,1.4759534705238861
978,54119,Other legal services,2010.0,1004.0,-1004.0,-100.0,2007.25,14979.0,-1403.0,-9.366446358234862
979,54121,Accounting and bookkeeping services,2010.0,759.0,-759.0,-100.0,2010.0,129260.0,9979.0,7.720099025220486
980,54131,Architectural services,2010.0,1229.0,51.0,4.149715215622457,2007.25,25801.0,-2851.0,-11.04995930390295
981,54132,Landscape architectural services,2014.0,1117.0,65.0,5.819158460161146,2007.25,7369.0,-749.0,-10.164201384176957
982,54133,Engineering services,2009.25,922.0,-922.0,-100.0,2011.0,68099.0,2891.0,4.245289945520493
983,54134,Drafting services,2007.25,1084.0,-1084.0,-100.0,2007.25,3298.0,-833.0,-25.257731958762886
984,54135,Building inspection services,2007.25,0.0,0.0,,2014.5,5987.0,142.0,2.371805578753967
985,54136,Geophysical surveying and mapping services,2007.25,0.0,0.0,,2011.75,1863.0,439.0,23.564143853998925
986,54137,Other surveying and mapping services,2009.75,830.0,122.0,14.698795180722893,2007.25,9427.0,-1499.0,-15.90113503765779
987,54138,Testing laboratories,2007.25,0.0,0.0,,2009.75,8864.0,451.0,5.087996389891697
988,54141,Interior design services,2010.25,0.0,0.0,,2007.25,14006.0,-1681.0,-12.001999143224333
989,54142,Industrial design services,2010.0,1478.0,233.0,15.764546684709066,2007.25,2420.0,-180.0,-7.43801652892562
990,54143,Graphic design services,2011.25,0.0,1374.0,inf,2007.25,17830.0,-1020.0,-5.720695457094784
991,54149,Other specialized design services,2010.0,1235.0,290.0,23.481781376518217,2011.0,2874.0,564.0,19.624217118997915
992,54151,Computer systems design and related services,2009.75,1010.0,109.0,10.792079207920793,2009.5,183727.0,54621.0,29.729435521180882
993,54161,Management consulting services,2007.25,0.0,0.0,,2010.75,151413.0,29650.0,19.582202320804686
994,54162,Environmental consulting services,2007.25,849.0,-849.0,-100.0,2009.5,10584.0,1125.0,10.629251700680271
995,54169,Other technical consulting services,2010.5,0.0,0.0,,2010.0,38131.0,12212.0,32.026435183971046
996,54171,"Physical, engineering and biological research",2010.0,987.0,239.0,24.214792299898683,2009.25,18138.0,4421.0,24.37424192303451
997,54172,Social science and humanities research,2010.0,882.0,-15.0,-1.7006802721088436,2010.5,4037.0,106.0,2.6257121624969035
998,54181,Advertising agencies,2007.25,0.0,0.0,,2015.0,19079.0,63.0,0.3302059856386603
999,54182,Public relations agencies,2007.25,0.0,0.0,,2010.5,9256.0,709.0,7.659896283491789
1000,54183,Media buying agencies,2010.0,1753.0,988.0,56.360524814603544,2011.75,1143.0,61.0,5.336832895888014
1001,54184,Media representatives,2013.25,0.0,1906.0,inf,2007.25,3894.0,-229.0,-5.880842321520287
1002,54185,Outdoor advertising,2007.25,0.0,0.0,,2007.25,3443.0,-72.0,-2.0911995352889923
1003,54186,Direct mail advertising,2013.0,1008.0,105.0,10.416666666666668,2007.25,3313.0,-504.0,-15.212798068216118
1004,54187,Advertising material distribution services,2009.75,671.0,93.0,13.859910581222056,2007.25,1454.0,-210.0,-14.442916093535077
1005,54189,Other services related to advertising,2010.5,0.0,0.0,,2007.25,8917.0,-469.0,-5.2596164629359645
1006,54191,Marketing research and public opinion polling,2007.25,0.0,0.0,,2011.0,8061.0,388.0,4.81329859818881
1007,54192,Photographic services,2010.0,515.0,97.0,18.83495145631068,2007.25,18894.0,-5138.0,-27.193818143325927
1008,54193,Translation and interpretation services,2007.25,0.0,0.0,,2009.25,2594.0,698.0,26.908249807247493
1009,54194,Veterinary services,2010.25,511.0,0.0,0.0,2009.25,27768.0,2213.0,7.969605301065975
1010,54199,All other professional and technical services,2010.5,526.0,61.0,11.596958174904943,2009.25,15729.0,12335.0,78.4220230148134
1011,55111,Management of companies and enterprises,2011.25,2203.0,-40.0,-1.8157058556513845,2009.25,51348.0,9159.0,17.837111474643606
1012,56111,Office administrative services,2010.75,836.0,-836.0,-100.0,2010.5,42573.0,5089.0,11.953585605900454
1013,56121,Facilities support services,2007.25,0.0,0.0,,2009.75,3086.0,1707.0,55.31432274789372
1014,56131,Employment placement and executive search,2012.25,0.0,902.0,inf,2013.75,19800.0,1134.0,5.7272727272727275
1015,56132,Temporary help services,2012.75,0.0,579.0,inf,2010.5,45366.0,10242.0,22.576378785874883
1016,56133,Professional employer organizations,2012.75,0.0,831.0,inf,2011.0,14320.0,-1377.0,-9.615921787709498
1017,56141,Document preparation services,2007.25,0.0,0.0,,2012.25,8524.0,-712.0,-8.352885969028625
1018,56142,Telephone call centers,2010.0,577.0,53.0,9.185441941074524,2009.25,7795.0,1257.0,16.125721616420783
1019,56143,Business service centers,2014.5,649.0,55.0,8.47457627118644,2007.25,11399.0,-724.0,-6.351434336345293
1020,56144,Collection agencies,2007.25,0.0,0.0,,2007.25,6506.0,-544.0,-8.361512450046112
1021,56145,Credit bureaus,2011.25,1795.0,-41.0,-2.284122562674095,2007.25,1504.0,-228.0,-15.159574468085108
1022,56149,Other business support services,2007.25,0.0,0.0,,2011.0,12922.0,1986.0,15.369137904349174
1023,56151,Travel agencies,2007.25,0.0,0.0,,2007.25,17225.0,-3285.0,-19.071117561683597
1024,56152,Tour operators,2007.25,0.0,0.0,,2007.25,3061.0,-198.0,-6.468474354786018
1025,56159,Other travel arrangement services,2007.25,0.0,0.0,,2009.25,4876.0,20.0,0.41017227235438886
1026,56161,Security and armored car services,2007.25,495.0,-495.0,-100.0,2010.25,17473.0,3404.0,19.48148572082642
1027,56162,Security systems services,2007.25,926.0,-926.0,-100.0,2010.0,11097.0,1297.0,11.68784356132288
1028,56171,Exterminating and pest control services,2007.25,724.0,-724.0,-100.0,2010.5,12552.0,916.0,7.297641810070108
1029,56172,Janitorial services,2010.0,374.0,43.0,11.497326203208557,2011.75,60266.0,5228.0,8.674874722065509
1030,56173,Landscaping services,2007.25,0.0,0.0,,2013.5,98369.0,3230.0,3.2835547784362964
1031,56174,Carpet and upholstery cleaning services,2007.25,563.0,-563.0,-100.0,2007.25,9007.0,-786.0,-8.726546019762408
1032,56179,Other services to buildings and dwellings,2007.25,0.0,0.0,,2010.75,13529.0,962.0,7.110651193731983
1033,56191,Packaging and labeling services,2007.25,0.0,0.0,,2007.25,2757.0,-266.0,-9.64816829887559
1034,56192,Convention and trade show organizers,2007.25,0.0,0.0,,2015.0,4345.0,34.0,0.7825086306098964
1035,56199,All other support services,2007.25,0.0,0.0,,2012.5,19545.0,1009.0,5.162445638270658
1036,56211,Waste collection,2010.25,0.0,570.0,inf,2010.25,9809.0,995.0,10.143745539810379
1037,56221,Waste treatment and disposal,2010.5,0.0,0.0,,2012.0,3693.0,180.0,4.8740861088545895
1038,56291,Remediation services,2010.0,823.0,-823.0,-100.0,2009.25,4859.0,1113.0,22.90594772586952
1039,56292,Materials recovery facilities,2010.0,749.0,45.0,6.008010680907877,2009.25,753.0,485.0,64.40903054448872
1040,56299,All other waste management services,2009.25,619.0,-619.0,-100.0,2010.75,4897.0,316.0,6.452930365529916
1041,61111,Elementary and secondary schools,2009.5,666.0,82.0,12.312312312312311,2009.75,59280.0,1768.0,2.982456140350877
1042,61121,Junior colleges,2009.75,644.0,7.0,1.0869565217391304,2011.25,1108.0,25.0,2.256317689530686
1043,61131,Colleges and universities,2009.75,973.0,70.0,7.194244604316546,2009.75,5606.0,2271.0,40.510167677488404
1044,61141,Business and secretarial schools,2014.25,0.0,782.0,inf,2011.5,462.0,-57.0,-12.337662337662337
1045,61142,Computer training,2009.25,0.0,1132.0,inf,2007.25,2813.0,-176.0,-6.256665481692143
1046,61143,Management training,2013.5,609.0,56.0,9.195402298850574,2009.25,6848.0,716.0,10.455607476635514
1047,61151,Technical and trade schools,2009.75,627.0,16.0,2.5518341307814993,2010.25,8649.0,670.0,7.746560295987975
1048,61161,Fine arts schools,2007.25,0.0,0.0,,2009.75,10523.0,1739.0,16.525705597263137
1049,61162,Sports and recreation instruction,2007.25,0.0,0.0,,2009.5,11843.0,3013.0,25.441188887950688
1050,61163,Language schools,2009.75,458.0,44.0,9.606986899563319,2009.25,1346.0,336.0,24.962852897473997
1051,61169,All other schools and instruction,2009.75,453.0,60.0,13.245033112582782,2009.25,15331.0,3939.0,25.69304024525471
1052,61171,Educational support services,2009.75,785.0,-2.0,-0.25477707006369427,2009.75,10860.0,4107.0,37.817679558011044
