industry_code,2007.1,2007.2,2007.3,2007.4,2008.1,2008.2,2008.3,2008.4,2009.1,2009.2,2009.3,2009.4,2010.1,2010.2,2010.3,2010.4,2011.1,2011.2,2011.3,2011.4,2012.1,2012.2,2012.3,2012.4,2013.1,2013.2,2013.3,2013.4,2014.1,2014.2,2014.3,2014.4
441,1894568.0,1928308.0,1915786.0,1884663.0,1868238.0,1871461.0,1819134.0,1697019.0,1636891.0,1642594.0,1633599.0,1598811.0,1595369.0,1645632.0,1653088.0,1645712.0,1654819.0,1695004.0,1702431.0,1699717.0,1710776.0,1748504.0,1752296.0,1750282.0,1759344.0,1800396.0,1813373.0,1809269.0,1821576.0,1870726.0,1879835.0,1884111.0
442,572443.0,564886.0,559810.0,590399.0,540239.0,523810.0,509994.0,513259.0,450534.0,438059.0,432195.0,456328.0,431182.0,432354.0,429665.0,456045.0,432003.0,433578.0,431958.0,459529.0,430969.0,434837.0,435141.0,461593.0,435318.0,438977.0,442108.0,471162.0,442662.0,446028.0,448464.0,480009.0
443,544058.0,527206.0,526799.0,591749.0,547968.0,540393.0,548692.0,580249.0,483122.0,469465.0,478230.0,515118.0,489995.0,495486.0,499563.0,533593.0,523693.0,521944.0,517295.0,543019.0,509242.0,500978.0,493511.0,528743.0,484020.0,476269.0,479930.0,520188.0,481827.0,475050.0,484025.0,517256.0
444,1291596.0,1376189.0,1294928.0,1256622.0,1238300.0,1312464.0,1238044.0,1189192.0,1149622.0,1216711.0,1142404.0,1116264.0,1128701.0,1201200.0,1130714.0,1107408.0,1129979.0,1202999.0,1144422.0,1122072.0,1168961.0,1213852.0,1153196.0,1130974.0,1178789.0,1255028.0,1203141.0,1188157.0,1205111.0,1281945.0,1213427.0,1202112.0
445,2798766.0,2863722.0,2856440.0,2916502.0,2843850.0,2883813.0,2865633.0,2899823.0,2808499.0,2854554.0,2826710.0,2847795.0,2773918.0,2833409.0,2812027.0,2855199.0,2777420.0,2839476.0,2827308.0,2886416.0,2808137.0,2888537.0,2870648.0,2925576.0,2864696.0,2953146.0,2955864.0,3004866.0,2937666.0,3025088.0,3009580.0,3066035.0
446,976310.0,995098.0,993173.0,1041922.0,1000480.0,1012669.0,1000168.0,1028754.0,979349.0,986061.0,969711.0,1012860.0,970119.0,985583.0,962677.0,1013816.0,966378.0,983294.0,993251.0,1022652.0,986831.0,995783.0,993742.0,1040747.0,1001619.0,1013946.0,1003907.0,1052629.0,1006847.0,1018234.0,1012433.0,1064272.0
447,851816.0,874379.0,868739.0,855802.0,841784.0,852569.0,845564.0,832619.0,815114.0,832865.0,829637.0,814593.0,801756.0,827658.0,828717.0,818512.0,810114.0,831553.0,833656.0,826707.0,824856.0,852630.0,854229.0,847324.0,842670.0,872579.0,873901.0,865538.0,861125.0,888579.0,889396.0,888123.0
448,1435539.0,1465908.0,1468488.0,1697705.0,1441777.0,1450258.0,1433064.0,1593976.0,1308935.0,1333642.0,1327792.0,1522598.0,1315666.0,1353052.0,1340949.0,1581127.0,1291895.0,1325691.0,1319147.0,1543804.0,1328180.0,1365781.0,1349686.0,1578831.0,1335946.0,1363372.0,1341928.0,1573998.0,1317677.0,1348489.0,1322366.0,1536398.0
451,634660.0,639741.0,655874.0,744188.0,634731.0,627216.0,639109.0,700832.0,602948.0,595714.0,602532.0,673623.0,582352.0,586892.0,594503.0,675978.0,561309.0,562293.0,580068.0,642596.0,558614.0,564506.0,582534.0,651720.0,569346.0,574883.0,597725.0,682082.0,590260.0,591663.0,605859.0,694442.0
452,2977458.0,2959986.0,2973343.0,3312122.0,3014968.0,2992846.0,2994717.0,3259400.0,2955370.0,2978122.0,2981397.0,3203514.0,2929743.0,2953586.0,2945346.0,3234384.0,2999507.0,3046083.0,3046146.0,3387974.0,3025752.0,3045729.0,3043034.0,3378158.0,2982366.0,3044158.0,3044575.0,3392828.0,3037861.0,3084362.0,3091352.0,3433843.0
